"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47"
0,0,-0.416666666666667,-0.054054054054054,-0.854166666666667,0.0945945945945946,-1,0.297297297297297,-0.71875,0.331081081081081,-0.760416666666667,0.587837837837838,-0.875,0.871621621621622,-0.885416666666667,0.837837837837838,-0.822916666666667,0.689189189189189,-0.510416666666667,0.675675675675676,-0.59375,1,-0.614583333333333,0.932432432432432,-0.572916666666667,0.763513513513513,-0.260416666666667,0.689189189189189,-0.302083333333333,0.993243243243243,-0.322916666666667,0.905405405405405,-0.302083333333333,0.75,0.0104166666666666,0.655405405405405,0.0104166666666666,0.898648648648649,-0.03125,0.851351351351351,-0.0416666666666666,0.72972972972973,0,0,0,0,1
0,0,-0.611940298507463,0.0814814814814814,-1,0.248148148148148,-0.701492537313433,0.388888888888889,-0.223880597014925,0.444444444444444,-0.880597014925373,0.5,-1,0.688888888888889,-1,0.811111111111111,-0.985074626865672,0.918518518518518,-0.462686567164179,0.533333333333333,-0.582089552238806,0.740740740740741,-0.641791044776119,0.881481481481482,-0.671641791044776,1,-0.0597014925373134,0.514814814814815,-0.149253731343284,0.711111111111111,-0.253731343283582,0.833333333333333,-0.343283582089552,0.940740740740741,0.343283582089552,0.455555555555555,0.313432835820895,0.607407407407407,0.208955223880597,0.703703703703704,0.0895522388059701,0.792592592592593,0,1,0,0,0
0,0,-0.345911949685535,0.0532544378698224,-0.59748427672956,0.159763313609467,-0.811320754716981,0.218934911242604,-1,0.242603550295858,-0.408805031446541,0.668639053254438,-0.610062893081761,0.893491124260355,-0.817610062893082,0.940828402366864,-0.974842767295598,0.93491124260355,-0.345911949685535,0.692307692307692,-0.591194968553459,0.976331360946746,-0.836477987421384,1,-1,0.93491124260355,-0.314465408805031,0.668639053254438,-0.578616352201258,0.952662721893491,-0.823899371069182,0.982248520710059,-0.993710691823899,0.93491124260355,-0.327044025157233,0.585798816568047,-0.566037735849057,0.792899408284024,-0.754716981132076,0.857988165680473,-0.89937106918239,0.875739644970414,0,0,1,0,0
0,0,-0.431372549019608,-0.0057803468208092,-0.862745098039216,0.0924855491329479,-1,0.23121387283237,-0.794117647058823,0.271676300578035,-0.794117647058823,0.595375722543353,-0.872549019607843,0.878612716763006,-0.882352941176471,0.890173410404624,-0.843137254901961,0.76878612716763,-0.490196078431372,0.658959537572254,-0.568627450980392,1,-0.57843137254902,0.965317919075144,-0.549019607843137,0.815028901734104,-0.205882352941176,0.658959537572254,-0.254901960784314,0.965317919075144,-0.274509803921569,0.92485549132948,-0.245098039215686,0.780346820809249,0.088235294117647,0.61271676300578,0.0980392156862745,0.84393063583815,0.0588235294117647,0.838150289017341,0.0392156862745098,0.739884393063584,0,0,0,0,1
0,0,-0.35016835016835,0.079326923076923,-0.552188552188552,0.182692307692308,-0.740740740740741,0.237980769230769,-0.915824915824916,0.254807692307692,-0.336700336700337,0.555288461538462,-0.454545454545454,0.742788461538462,-0.525252525252525,0.882211538461538,-0.569023569023569,1,-0.272727272727273,0.545673076923077,-0.760942760942761,0.59375,-0.956228956228956,0.456730769230769,-1,0.331730769230769,-0.303030303030303,0.461538461538462,-0.764309764309764,0.524038461538462,-0.939393939393939,0.396634615384615,-0.976430976430976,0.28125,-0.390572390572391,0.358173076923077,-0.744107744107744,0.403846153846154,-0.895622895622896,0.334134615384615,-0.95959595959596,0.259615384615385,0,0,0,1,0
0,0,-0.448979591836735,0.0113636363636363,-0.887755102040816,0.107954545454545,-1,0.238636363636364,-0.795918367346939,0.272727272727273,-0.806122448979592,0.602272727272727,-0.86734693877551,0.897727272727273,-0.877551020408163,0.863636363636364,-0.836734693877551,0.721590909090909,-0.5,0.659090909090909,-0.551020408163265,1,-0.571428571428571,0.9375,-0.551020408163265,0.789772727272727,-0.204081632653061,0.659090909090909,-0.23469387755102,0.971590909090909,-0.26530612244898,0.914772727272727,-0.244897959183673,0.772727272727273,0.112244897959184,0.613636363636364,0.122448979591837,0.852272727272727,0.0816326530612244,0.835227272727273,0.0612244897959183,0.738636363636364,0,0,0,0,1
0,0,-0.341772151898734,0.0825242718446602,-0.588607594936709,0.194174757281553,-0.778481012658228,0.247572815533981,-0.949367088607595,0.29126213592233,-0.411392405063291,0.558252427184466,-0.531645569620253,0.737864077669903,-0.594936708860759,0.878640776699029,-0.626582278481013,1,-0.329113924050633,0.572815533980582,-0.734177215189873,0.572815533980582,-0.924050632911392,0.446601941747573,-1,0.325242718446602,-0.291139240506329,0.524271844660194,-0.689873417721519,0.519417475728155,-0.879746835443038,0.393203883495146,-0.962025316455696,0.281553398058252,-0.30379746835443,0.446601941747573,-0.613924050632911,0.441747572815534,-0.765822784810127,0.364077669902913,-0.854430379746835,0.286407766990291,0,0,0,1,0
0,0,-0.32034632034632,0.149068322981366,-0.597402597402597,0.37888198757764,-0.813852813852814,0.484472049689441,-1,0.440993788819876,-0.376623376623377,0.956521739130435,-0.575757575757576,0.900621118012422,-0.480519480519481,0.614906832298137,-0.402597402597403,0.664596273291925,-0.194805194805195,1,-0.398268398268398,0.863354037267081,-0.333333333333333,0.552795031055901,-0.277056277056277,0.658385093167702,-0.0259740259740259,0.956521739130435,-0.207792207792208,0.850931677018634,-0.186147186147186,0.565217391304348,-0.125541125541126,0.658385093167702,0.103896103896104,0.875776397515528,-0.0086580086580086,0.826086956521739,-0.0519480519480519,0.627329192546584,0.0086580086580086,0.645962732919255,1,0,0,0,0
0,0,-0.540983606557377,0.0373134328358208,-1,0.208955223880597,-0.819672131147541,0.373134328358209,-0.426229508196721,0.41044776119403,-0.80327868852459,0.649253731343284,-0.901639344262295,0.925373134328358,-0.868852459016393,0.932835820895522,-0.80327868852459,0.828358208955224,-0.426229508196721,0.708955223880597,-0.491803278688525,1,-0.491803278688525,0.985074626865672,-0.491803278688525,0.880597014925373,-0.081967213114754,0.701492537313433,-0.114754098360656,0.962686567164179,-0.114754098360656,0.940298507462687,-0.114754098360656,0.835820895522388,0.262295081967213,0.641791044776119,0.262295081967213,0.865671641791045,0.229508196721311,0.858208955223881,0.213114754098361,0.798507462686567,0,0,0,0,1
0,0,-0.588235294117647,0.0807692307692307,-1,0.223076923076923,-0.823529411764706,0.342307692307692,-0.411764705882353,0.380769230769231,-0.764705882352941,0.511538461538461,-0.882352941176471,0.7,-0.911764705882353,0.819230769230769,-0.911764705882353,0.930769230769231,-0.367647058823529,0.526923076923077,-0.5,0.738461538461539,-0.573529411764706,0.876923076923077,-0.602941176470588,1,0.0147058823529411,0.488461538461538,-0.0735294117647058,0.692307692307692,-0.161764705882353,0.823076923076923,-0.235294117647059,0.938461538461538,0.426470588235294,0.411538461538462,0.367647058823529,0.569230769230769,0.264705882352941,0.669230769230769,0.161764705882353,0.765384615384615,0,1,0,0,0
0,0,-0.447552447552447,0.0678851174934725,-0.811188811188811,0.2088772845953,-0.769230769230769,0.336814621409922,-0.503496503496504,0.389033942558747,-0.727272727272727,0.485639686684073,-0.874125874125874,0.676240208877285,-0.951048951048951,0.793733681462141,-1,0.906005221932115,-0.468531468531468,0.511749347258486,-0.622377622377622,0.72845953002611,-0.72027972027972,0.872062663185379,-0.804195804195804,1,-0.202797202797203,0.488250652741514,-0.328671328671329,0.702349869451697,-0.433566433566433,0.835509138381201,-0.531468531468531,0.955613577023499,0.0839160839160839,0.428198433420366,0.0069930069930069,0.595300261096606,-0.0909090909090909,0.702349869451697,-0.195804195804196,0.804177545691906,0,1,0,0,0
0,0,-0.415841584158416,-0.0616438356164383,-0.831683168316832,0.0821917808219178,-1,0.287671232876712,-0.752475247524752,0.342465753424658,-0.782178217821782,0.589041095890411,-0.900990099009901,0.863013698630137,-0.900990099009901,0.856164383561644,-0.831683168316832,0.726027397260274,-0.554455445544555,0.684931506849315,-0.643564356435644,0.993150684931507,-0.643564356435644,0.931506849315068,-0.594059405940594,0.780821917808219,-0.316831683168317,0.712328767123288,-0.366336633663366,1,-0.376237623762376,0.917808219178082,-0.356435643564356,0.773972602739726,-0.0594059405940594,0.684931506849315,-0.0693069306930693,0.917808219178082,-0.099009900990099,0.863013698630137,-0.099009900990099,0.746575342465753,0,0,0,0,1
0,0,-0.282407407407407,0.117283950617284,-0.560185185185185,0.376543209876543,-0.791666666666667,0.54320987654321,-1,0.549382716049383,-0.412037037037037,0.864197530864197,-0.509259259259259,1,-0.449074074074074,0.691358024691358,-0.402777777777778,0.691358024691358,-0.208333333333333,0.882716049382716,-0.300925925925926,0.981481481481482,-0.287037037037037,0.598765432098765,-0.259259259259259,0.660493827160494,-0.0138888888888888,0.851851851851852,-0.101851851851852,0.944444444444444,-0.115740740740741,0.611111111111111,-0.0972222222222222,0.660493827160494,0.162037037037037,0.802469135802469,0.106481481481481,0.888888888888889,0.0509259259259259,0.666666666666667,0.0555555555555555,0.648148148148148,1,0,0,0,0
0,0,-0.490196078431372,0.0677966101694915,-0.852941176470588,0.216949152542373,-0.794117647058823,0.349152542372881,-0.53921568627451,0.416949152542373,-0.764705882352941,0.498305084745763,-0.911764705882353,0.684745762711864,-0.970588235294118,0.803389830508475,-1,0.91864406779661,-0.480392156862745,0.522033898305085,-0.647058823529412,0.732203389830508,-0.754901960784314,0.871186440677966,-0.823529411764706,1,-0.196078431372549,0.498305084745763,-0.323529411764706,0.698305084745763,-0.431372549019608,0.827118644067797,-0.519607843137255,0.942372881355932,0.117647058823529,0.433898305084746,0.0196078431372549,0.596610169491525,-0.0980392156862745,0.698305084745763,-0.205882352941176,0.789830508474576,0,1,0,0,0
0,0,-0.308943089430894,0.0335195530726257,-0.59349593495935,0.284916201117318,-0.808943089430894,0.374301675977654,-1,0.284916201117318,-0.475609756097561,0.743016759776536,-0.646341463414634,0.955307262569832,-0.565040650406504,0.631284916201117,-0.504065040650406,0.558659217877095,-0.321138211382114,0.810055865921788,-0.504065040650406,0.960893854748603,-0.414634146341463,0.581005586592179,-0.333333333333333,0.592178770949721,-0.146341463414634,0.837988826815642,-0.333333333333333,0.994413407821229,-0.280487804878049,0.636871508379888,-0.195121951219512,0.631284916201117,0.032520325203252,0.837988826815642,-0.134146341463415,1,-0.146341463414634,0.748603351955307,-0.08130081300813,0.675977653631285,1,0,0,0,0
0,0,-0.349282296650718,0.117647058823529,-0.607655502392344,0.394117647058824,-0.818181818181818,0.517647058823529,-1,0.476470588235294,-0.45933014354067,0.864705882352941,-0.674641148325359,1,-0.607655502392344,0.694117647058824,-0.516746411483254,0.647058823529412,-0.282296650717703,0.9,-0.526315789473684,0.964705882352941,-0.449760765550239,0.605882352941176,-0.344497607655502,0.623529411764706,-0.100478468899522,0.882352941176471,-0.339712918660287,0.923529411764706,-0.291866028708134,0.588235294117647,-0.177033492822966,0.617647058823529,0.0813397129186602,0.823529411764706,-0.138755980861244,0.882352941176471,-0.15311004784689,0.647058823529412,-0.0478468899521531,0.623529411764706,1,0,0,0,0
0,0,-0.36283185840708,0.0462427745664739,-0.672566371681416,0.132947976878613,-0.884955752212389,0.179190751445087,-1,0.254335260115607,-0.486725663716814,0.543352601156069,-0.646017699115044,0.745664739884393,-0.743362831858407,0.884393063583815,-0.805309734513274,1,-0.371681415929204,0.554913294797688,-0.752212389380531,0.635838150289017,-0.946902654867257,0.502890173410405,-0.991150442477876,0.369942196531792,-0.300884955752212,0.526011560693642,-0.68141592920354,0.595375722543353,-0.867256637168142,0.456647398843931,-0.920353982300885,0.329479768786127,-0.256637168141593,0.456647398843931,-0.601769911504425,0.491329479768786,-0.769911504424779,0.398843930635838,-0.84070796460177,0.300578034682081,0,0,0,1,0
0,0,-0.430232558139535,-0.03125,-0.883720930232558,0.114583333333333,-1,0.270833333333333,-0.715116279069767,0.270833333333333,-0.726744186046512,0.604166666666667,-0.773255813953488,0.895833333333333,-0.802325581395349,0.868055555555556,-0.767441860465116,0.725694444444444,-0.430232558139535,0.663194444444444,-0.453488372093023,1,-0.482558139534884,0.951388888888889,-0.465116279069767,0.802083333333333,-0.168604651162791,0.666666666666667,-0.162790697674419,0.982638888888889,-0.180232558139535,0.913194444444444,-0.168604651162791,0.760416666666667,0.11046511627907,0.628472222222222,0.116279069767442,0.854166666666667,0.0988372093023255,0.819444444444444,0.0988372093023255,0.711805555555556,0,0,0,0,1
0,0,-0.421052631578947,-0.0547945205479452,-0.842105263157895,0.0821917808219178,-1,0.294520547945205,-0.768421052631579,0.342465753424658,-0.789473684210526,0.595890410958904,-0.894736842105263,0.863013698630137,-0.905263157894737,0.876712328767123,-0.842105263157895,0.767123287671233,-0.526315789473684,0.678082191780822,-0.621052631578947,1,-0.642105263157895,0.986301369863014,-0.589473684210526,0.842465753424658,-0.273684210526316,0.698630136986301,-0.326315789473684,1,-0.336842105263158,0.945205479452055,-0.305263157894737,0.801369863013699,0,0.657534246575342,0.031578947368421,0.904109589041096,-0.0210526315789473,0.876712328767123,-0.0526315789473684,0.76027397260274,0,0,0,0,1
0,0,-0.44,-0.0479041916167664,-0.89,0.0658682634730539,-0.91,0.209580838323353,-0.59,0.239520958083832,-0.87,0.562874251497006,-0.99,0.868263473053892,-1,0.862275449101796,-0.92,0.730538922155689,-0.6,0.652694610778443,-0.71,1,-0.73,0.964071856287425,-0.66,0.802395209580838,-0.33,0.67065868263473,-0.38,0.988023952095808,-0.41,0.92814371257485,-0.37,0.766467065868264,-0.04,0.646706586826347,-0.06,0.88622754491018,-0.1,0.856287425149701,-0.1,0.736526946107784,0,0,0,0,1
0,0,-0.630769230769231,0.0965250965250965,-1,0.277992277992278,-0.692307692307692,0.424710424710425,-0.169230769230769,0.467181467181467,-0.846153846153846,0.528957528957529,-0.969230769230769,0.71042471042471,-0.969230769230769,0.826254826254826,-0.953846153846154,0.93050193050193,-0.415384615384615,0.552123552123552,-0.538461538461538,0.752895752895753,-0.6,0.884169884169884,-0.630769230769231,1,-0.0307692307692307,0.525096525096525,-0.107692307692308,0.714285714285714,-0.215384615384615,0.833976833976834,-0.292307692307692,0.938223938223938,0.369230769230769,0.463320463320463,0.338461538461538,0.613899613899614,0.230769230769231,0.71042471042471,0.138461538461538,0.799227799227799,0,1,0,0,0
0,0,-0.350694444444444,0.0822942643391521,-0.552083333333333,0.192019950124688,-0.746527777777778,0.249376558603491,-0.934027777777778,0.276807980049875,-0.3125,0.566084788029925,-0.489583333333333,0.748129675810474,-0.590277777777778,0.885286783042394,-0.645833333333333,1,-0.256944444444444,0.556109725685786,-0.746527777777778,0.605985037406484,-0.947916666666667,0.471321695760599,-1,0.349127182044888,-0.288194444444444,0.481296758104738,-0.756944444444444,0.548628428927681,-0.9375,0.41645885286783,-0.982638888888889,0.29426433915212,-0.375,0.381546134663342,-0.743055555555556,0.4214463840399,-0.895833333333333,0.346633416458853,-0.958333333333333,0.259351620947631,0,0,0,1,0
0,0,-0.5125,0.006578947368421,-1,0.105263157894737,-0.9875,0.223684210526316,-0.7125,0.256578947368421,-0.875,0.605263157894737,-0.9875,0.901315789473684,-0.9375,0.894736842105263,-0.8625,0.769736842105263,-0.55,0.677631578947368,-0.65,1,-0.6,0.973684210526316,-0.5375,0.828947368421053,-0.2375,0.684210526315789,-0.2625,0.980263157894737,-0.2375,0.93421052631579,-0.2125,0.802631578947368,0.0875,0.638157894736842,0.1375,0.861842105263158,0.125,0.855263157894737,0.1,0.769736842105263,0,0,0,0,1
0,0,-0.323529411764706,0.0677966101694915,-0.6,0.220338983050847,-0.805882352941176,0.305084745762712,-1,0.310734463276836,-0.447058823529412,0.689265536723164,-0.594117647058824,0.915254237288136,-0.770588235294118,0.92090395480226,-0.9,0.875706214689266,-0.347058823529412,0.717514124293785,-0.529411764705882,1,-0.735294117647059,0.994350282485876,-0.876470588235294,0.909604519774011,-0.252941176470588,0.700564971751412,-0.452941176470588,0.988700564971751,-0.670588235294118,0.988700564971751,-0.829411764705882,0.915254237288136,-0.194117647058824,0.644067796610169,-0.411764705882353,0.824858757062147,-0.605882352941176,0.858757062146893,-0.758823529411765,0.84180790960452,0,0,1,0,0
0,0,-0.333333333333333,0.099009900990099,-0.602564102564103,0.287128712871287,-0.807692307692308,0.425742574257426,-1,0.544554455445545,-0.346153846153846,0.643564356435644,-0.423076923076923,0.881188118811881,-0.58974358974359,0.96039603960396,-0.756410256410256,1,-0.217948717948718,0.663366336633663,-0.32051282051282,0.95049504950495,-0.538461538461538,1,-0.743589743589744,0.99009900990099,-0.102564102564103,0.643564356435644,-0.230769230769231,0.920792079207921,-0.461538461538462,0.98019801980198,-0.67948717948718,0.98019801980198,0,0.594059405940594,-0.153846153846154,0.801980198019802,-0.333333333333333,0.881188118811881,-0.5,0.920792079207921,0,0,1,0,0
0,0,-0.58,0.0837837837837837,-1,0.245945945945946,-0.79,0.375675675675676,-0.34,0.402702702702703,-0.81,0.513513513513513,-0.95,0.7,-0.99,0.821621621621622,-0.99,0.92972972972973,-0.43,0.537837837837838,-0.57,0.745945945945946,-0.65,0.878378378378378,-0.69,1,-0.06,0.508108108108108,-0.15,0.708108108108108,-0.25,0.835135135135135,-0.33,0.951351351351351,0.31,0.44054054054054,0.28,0.597297297297297,0.19,0.7,0.09,0.794594594594595,0,1,0,0,0
0,0,-0.311377245508982,-0.0136986301369863,-0.538922155688623,0.0890410958904109,-0.724550898203593,0.136986301369863,-0.88622754491018,0.150684931506849,-0.37125748502994,0.691780821917808,-0.586826347305389,0.938356164383562,-0.796407185628742,0.958904109589041,-0.946107784431138,0.924657534246575,-0.329341317365269,0.712328767123288,-0.598802395209581,1,-0.838323353293413,0.993150684931507,-1,0.917808219178082,-0.323353293413174,0.664383561643836,-0.604790419161677,0.938356164383562,-0.832335329341317,0.945205479452055,-0.982035928143712,0.89041095890411,-0.37125748502994,0.561643835616438,-0.604790419161677,0.746575342465753,-0.778443113772455,0.808219178082192,-0.910179640718563,0.808219178082192,0,0,1,0,0
0,0,-0.371428571428571,0.0523560209424083,-0.635714285714286,0.115183246073298,-0.842857142857143,0.136125654450262,-1,0.18848167539267,-0.492857142857143,0.539267015706806,-0.635714285714286,0.732984293193717,-0.728571428571429,0.87434554973822,-0.785714285714286,1,-0.407142857142857,0.549738219895288,-0.828571428571429,0.565445026178011,-0.985714285714286,0.403141361256544,-1,0.272251308900524,-0.364285714285714,0.486910994764398,-0.771428571428571,0.486910994764398,-0.921428571428571,0.329842931937173,-0.935714285714286,0.209424083769634,-0.357142857142857,0.382198952879581,-0.685714285714286,0.382198952879581,-0.814285714285714,0.293193717277487,-0.835714285714286,0.209424083769634,0,0,0,1,0
0,0,-0.286666666666667,0.0918367346938775,-0.553333333333333,0.244897959183673,-0.793333333333333,0.316326530612245,-1,0.362244897959184,-0.313333333333333,0.647959183673469,-0.34,0.913265306122449,-0.48,0.979591836734694,-0.626666666666667,0.974489795918367,-0.166666666666667,0.642857142857143,-0.193333333333333,0.948979591836735,-0.386666666666667,1,-0.566666666666667,0.954081632653061,-0.0333333333333333,0.591836734693878,-0.06,0.892857142857143,-0.253333333333333,0.943877551020408,-0.433333333333333,0.923469387755102,0.0933333333333333,0.505102040816326,0.0133333333333333,0.714285714285714,-0.126666666666667,0.801020408163265,-0.273333333333333,0.836734693877551,0,0,1,0,0
0,0,-0.492307692307692,0.0646900269541779,-0.876923076923077,0.212938005390835,-0.838461538461538,0.353099730458221,-0.530769230769231,0.404312668463612,-0.776923076923077,0.498652291105121,-0.907692307692308,0.68733153638814,-0.961538461538462,0.803234501347709,-1,0.913746630727763,-0.492307692307692,0.525606469002695,-0.638461538461538,0.735849056603774,-0.730769230769231,0.873315363881402,-0.792307692307692,1,-0.207692307692308,0.498652291105121,-0.330769230769231,0.708894878706199,-0.430769230769231,0.835579514824798,-0.507692307692308,0.954177897574124,0.1,0.433962264150943,0.0076923076923076,0.595687331536388,-0.1,0.695417789757412,-0.2,0.789757412398922,0,1,0,0,0
0,0,-0.325471698113207,0.124293785310734,-0.570754716981132,0.389830508474576,-0.797169811320755,0.491525423728814,-1,0.429378531073446,-0.419811320754717,0.774011299435028,-0.537735849056604,0.988700564971751,-0.5,0.700564971751412,-0.44811320754717,0.604519774011299,-0.245283018867925,0.813559322033898,-0.39622641509434,1,-0.35377358490566,0.649717514124294,-0.278301886792453,0.598870056497175,-0.0660377358490566,0.80225988700565,-0.216981132075472,0.983050847457627,-0.207547169811321,0.655367231638418,-0.136792452830189,0.593220338983051,0.127358490566038,0.757062146892655,-0.0141509433962264,0.943502824858757,-0.0613207547169811,0.72316384180791,-0.0094339622641509,0.638418079096045,1,0,0,0,0
